# Mixer complete? Yes
1018	0.1927	296.9	0.6698	14	0.0145	29.97	43.54
1019	0.1925	297.5	0.6696	14	0.01438	29.97	43.53
1020	0.1923	298.1	0.6695	14	0.01426	29.98	43.52
1021	0.1921	298.7	0.6693	14	0.01413	29.99	43.5
1022	0.1919	299.3	0.6691	14	0.01401	30	43.49
1023	0.1917	299.8	0.669	14	0.0139	30	43.48
1024	0.1916	300.4	0.6688	14	0.01378	30.01	43.47
1025	0.1914	301	0.6686	14	0.01366	30.02	43.46
1026	0.1912	301.6	0.6684	14	0.01354	30.03	43.45
1027	0.191	302.2	0.6682	14	0.01343	30.04	43.43
1028	0.1908	302.8	0.668	14	0.01331	30.05	43.42
1029	0.1906	303.4	0.6678	14	0.0132	30.06	43.41
1030	0.1904	304	0.6676	14	0.01308	30.07	43.39
1031	0.1903	304.5	0.6674	14	0.01297	30.07	43.38
1032	0.1901	305.1	0.6673	14	0.01286	30.08	43.37
1033	0.1899	305.7	0.6672	14	0.01274	30.08	43.37
1034	0.1897	306.3	0.667	14	0.01263	30.09	43.36
1035	0.1895	306.9	0.6668	14	0.01252	30.1	43.34
1036	0.1893	307.5	0.6666	14	0.01241	30.11	43.33
1037	0.1892	308.1	0.6665	14	0.01231	30.12	43.32
1038	0.189	308.7	0.6663	14	0.0122	30.13	43.31
1039	0.1888	309.3	0.6661	14	0.01209	30.13	43.3
1040	0.1886	309.9	0.6659	14	0.01198	30.14	43.28
1041	0.1884	310.5	0.6657	14	0.01188	30.15	43.27
1042	0.1882	311.1	0.6656	14	0.01177	30.16	43.26
1043	0.1881	311.7	0.6654	14	0.01167	30.16	43.25
1044	0.1879	312.3	0.6653	14	0.01157	30.17	43.24
1045	0.1877	312.9	0.6652	14	0.01146	30.17	43.24
1046	0.1875	313.5	0.6651	14	0.01136	30.18	43.23
1047	0.1873	314.1	0.665	14	0.01126	30.18	43.23
1048	0.1872	314.7	0.665	14	0.01116	30.18	43.22
1049	0.187	315.3	0.6649	14	0.01106	30.19	43.22
1050	0.1868	315.9	0.6648	14	0.01096	30.19	43.21
1051	0.1866	316.5	0.6647	14	0.01086	30.2	43.21
1052	0.1865	317.1	0.6646	14	0.01077	30.2	43.2
1053	0.1863	317.7	0.6646	14	0.01067	30.2	43.2
1054	0.1861	318.3	0.6645	14	0.01058	30.21	43.19
1055	0.1859	318.9	0.6644	14	0.01048	30.21	43.19
1056	0.1858	319.5	0.6643	14	0.01039	30.21	43.18
1057	0.1856	320.1	0.6642	14	0.01029	30.22	43.18
1058	0.1854	320.7	0.6642	14	0.0102	30.22	43.17
1059	0.1852	321.3	0.6641	14	0.01011	30.22	43.17
1060	0.1851	321.9	0.664	14	0.01001	30.23	43.16
1061	0.1849	322.5	0.6639	14	0.009922	30.23	43.16
1062	0.1847	323.1	0.6639	14	0.009831	30.23	43.15
1063	0.1845	323.7	0.6638	14	0.009741	30.24	43.15
1064	0.1844	324.4	0.6637	14	0.009651	30.24	43.14
1065	0.1842	325	0.6636	14	0.009562	30.24	43.14
1066	0.184	325.6	0.6636	14	0.009474	30.25	43.13
1067	0.1838	326.2	0.6635	14	0.009386	30.25	43.13
1068	0.1837	326.8	0.6634	14	0.009299	30.25	43.12
1069	0.1835	327.4	0.6634	14	0.009213	30.26	43.12
1070	0.1833	328	0.6633	14	0.009127	30.26	43.11
1071	0.1832	328.6	0.6632	14	0.009042	30.26	43.11
1072	0.183	329.3	0.6632	14	0.008957	30.27	43.11
1073	0.1828	329.9	0.6631	14	0.008873	30.27	43.1
1074	0.1826	330.5	0.663	14	0.00879	30.27	43.1
1075	0.1825	331.1	0.663	14	0.008707	30.27	43.09
1076	0.1823	331.7	0.6629	14	0.008625	30.28	43.09
1077	0.1821	332.3	0.6629	14	0.008543	30.28	43.09
1078	0.182	332.9	0.6628	14	0.008462	30.28	43.08
1079	0.1818	333.6	0.6627	14	0.008381	30.29	43.08
1080	0.1816	334.2	0.6627	14	0.008302	30.29	43.07
1081	0.1815	334.8	0.6626	14	0.008222	30.29	43.07
1082	0.1813	335.4	0.6626	14	0.008143	30.29	43.07
1083	0.1811	336	0.6625	14	0.008065	30.3	43.06
1084	0.181	336.7	0.6625	14	0.007988	30.3	43.06
1085	0.1808	337.3	0.6624	14	0.00791	30.3	43.06
1086	0.1806	337.9	0.6624	14	0.007834	30.3	43.05
1087	0.1805	338.5	0.6623	14	0.007758	30.31	43.05
1088	0.1803	339.2	0.6623	14	0.007682	30.31	43.05
1089	0.1801	339.8	0.6622	14	0.007607	30.31	43.04
1090	0.18	340.4	0.6622	14	0.007533	30.31	43.04
1091	0.1798	341	0.6621	14	0.007459	30.31	43.04
1092	0.1796	341.7	0.6621	14	0.007386	30.32	43.03
1093	0.1795	342.3	0.662	14	0.007313	30.32	43.03
1094	0.1793	342.9	0.662	14	0.007241	30.32	43.03
1095	0.1791	343.5	0.6619	14	0.007169	30.32	43.02
1096	0.179	344.2	0.6619	14	0.007098	30.33	43.02
1097	0.1788	344.8	0.6618	14	0.007027	30.33	43.02
1098	0.1786	345.4	0.6618	14	0.006957	30.33	43.02
1099	0.1785	346	0.6617	14	0.006888	30.33	43.01
1100	0.1783	346.7	0.6617	14	0.006819	30.33	43.01
1101	0.1782	347.3	0.6616	14	0.00675	30.34	43.01
1102	0.178	347.9	0.6616	14	0.006682	30.34	43
1103	0.1778	348.6	0.6616	14	0.006614	30.34	43
1104	0.1777	349.2	0.6615	14	0.006547	30.34	43
1105	0.1775	349.8	0.6615	14	0.00648	30.34	43
1106	0.1774	350.5	0.6614	14	0.006414	30.35	42.99
1107	0.1772	351.1	0.6614	14	0.006349	30.35	42.99
1108	0.177	351.7	0.6614	14	0.006284	30.35	42.99
1109	0.1769	352.4	0.6613	14	0.006219	30.35	42.99
1110	0.1767	353	0.6613	14	0.006155	30.35	42.98
1111	0.1766	353.6	0.6612	14	0.006091	30.35	42.98
1112	0.1764	354.3	0.6612	14	0.006028	30.36	42.98
1113	0.1762	354.9	0.6612	14	0.005965	30.36	42.98
1114	0.1761	355.6	0.6611	14	0.005903	30.36	42.97
1115	0.1759	356.2	0.6611	14	0.005841	30.36	42.97
1116	0.1758	356.8	0.6611	14	0.00578	30.36	42.97
1117	0.1756	357.5	0.661	14	0.005719	30.36	42.97
1118	0.1755	358.1	0.661	14	0.005658	30.37	42.96
1119	0.1753	358.8	0.6609	14	0.005598	30.37	42.96
1120	0.1751	359.4	0.6609	14	0.005539	30.37	42.96
1121	0.175	360	0.6609	14	0.00548	30.37	42.96
1122	0.1748	360.7	0.6608	14	0.005421	30.37	42.96
1123	0.1747	361.3	0.6607	14	0.005363	30.38	42.95
1124	0.1745	362	0.6606	14	0.005305	30.38	42.94
1125	0.1744	362.6	0.6606	14	0.005247	30.39	42.94
1126	0.1742	363.3	0.6605	14	0.00519	30.39	42.93
1127	0.174	363.9	0.6604	14	0.005134	30.39	42.92
1128	0.1739	364.6	0.6603	14	0.005077	30.4	42.92
1129	0.1737	365.2	0.6602	14	0.005022	30.4	42.91
1130	0.1736	365.8	0.6601	14	0.004966	30.4	42.91
1131	0.1734	366.5	0.6601	14	0.004912	30.41	42.91
1132	0.1733	367.1	0.66	14	0.004857	30.41	42.9
1133	0.1731	367.8	0.6599	14	0.004803	30.41	42.9
1134	0.173	368.4	0.6599	14	0.00475	30.42	42.89
1135	0.1728	369.1	0.6598	14	0.004697	30.42	42.89
1136	0.1727	369.7	0.6597	14	0.004644	30.42	42.88
1137	0.1725	370.4	0.6597	14	0.004592	30.43	42.88
1138	0.1724	371	0.6596	14	0.00454	30.43	42.88
1139	0.1722	371.7	0.6596	14	0.004488	30.43	42.87
1140	0.1721	372.3	0.6595	14	0.004437	30.43	42.87
1141	0.1719	373	0.6594	14	0.004387	30.44	42.86
1142	0.1718	373.7	0.6594	14	0.004337	30.44	42.86
1143	0.1716	374.3	0.6593	14	0.004287	30.44	42.85
1144	0.1715	375	0.6592	14	0.004237	30.45	42.85
1145	0.1713	375.6	0.6592	14	0.004188	30.45	42.85
1146	0.1712	376.3	0.6591	14	0.00414	30.45	42.84
1147	0.171	376.9	0.659	14	0.004092	30.46	42.84
1148	0.1709	377.6	0.659	14	0.004044	30.46	42.84
1149	0.1707	378.3	0.659	14	0.003996	30.46	42.83
1150	0.1706	378.9	0.6589	14	0.00395	30.46	42.83
1151	0.1704	379.6	0.6589	14	0.003903	30.46	42.83
1152	0.1703	380.2	0.6589	14	0.003857	30.46	42.83
1153	0.1701	380.9	0.6589	14	0.003811	30.46	42.83
1154	0.17	381.5	0.6588	14	0.003766	30.47	42.82
1155	0.1698	382.2	0.6588	14	0.003721	30.47	42.82
1156	0.1697	382.9	0.6588	14	0.003676	30.47	42.82
1157	0.1695	383.5	0.6588	14	0.003632	30.47	42.82
1158	0.1694	384.2	0.6587	14	0.003588	30.47	42.82
1159	0.1692	384.9	0.6587	14	0.003544	30.47	42.81
1160	0.1691	385.5	0.6587	14	0.003501	30.47	42.82
1161	0.169	386.2	0.6586	14	0.003458	30.47	42.81
1162	0.1688	386.9	0.6586	14	0.003416	30.48	42.81
1163	0.1687	387.5	0.6586	14	0.003373	30.48	42.81
1164	0.1685	388.2	0.6585	14	0.003332	30.48	42.8
1165	0.1684	388.9	0.6586	14	0.00329	30.48	42.81
1166	0.1682	389.5	0.6585	14	0.003249	30.48	42.8
1167	0.1681	390.2	0.6584	14	0.003208	30.48	42.8
1168	0.1679	390.9	0.6585	14	0.003168	30.48	42.8
1169	0.1678	391.5	0.6584	14	0.003128	30.49	42.8
1170	0.1677	392.2	0.6583	14	0.003088	30.49	42.79
1171	0.1675	392.9	0.6584	14	0.003049	30.49	42.79
1172	0.1674	393.5	0.6583	14	0.00301	30.49	42.79
1173	0.1672	394.2	0.6582	14	0.002971	30.49	42.79
1174	0.1671	394.9	0.6583	14	0.002933	30.49	42.79
1175	0.1669	395.6	0.6582	14	0.002895	30.49	42.78
1176	0.1668	396.2	0.6581	14	0.002857	30.5	42.78
1177	0.1667	396.9	0.6582	14	0.00282	30.5	42.78
1178	0.1665	397.6	0.6581	14	0.002783	30.5	42.78
1179	0.1664	398.3	0.658	14	0.002746	30.5	42.77
1180	0.1662	398.9	0.6581	14	0.00271	30.5	42.78
1181	0.1661	399.6	0.658	14	0.002674	30.5	42.77
1182	0.166	400.3	0.658	14	0.002638	30.51	42.77
1183	0.1658	401	0.658	14	0.002602	30.5	42.77
1184	0.1657	401.6	0.6579	14	0.002568	30.51	42.76
1185	0.1655	402.3	0.6579	14	0.002533	30.51	42.77
1186	0.1654	403	0.6579	14	0.002498	30.51	42.76
1187	0.1653	403.7	0.6578	14	0.002464	30.51	42.76
1188	0.1651	404.4	0.6579	14	0.00243	30.51	42.76
1189	0.165	405	0.6578	14	0.002397	30.51	42.76
1190	0.1648	405.7	0.6577	14	0.002363	30.52	42.75
1191	0.1647	406.4	0.6578	14	0.00233	30.52	42.75
1192	0.1646	407.1	0.6577	14	0.002298	30.52	42.75
1193	0.1644	407.8	0.6576	14	0.002266	30.52	42.75
1194	0.1643	408.5	0.6577	14	0.002233	30.52	42.75
1195	0.1641	409.1	0.6576	14	0.002202	30.52	42.74
1196	0.164	409.8	0.6575	14	0.00217	30.53	42.74
1197	0.1639	410.5	0.6576	14	0.002139	30.52	42.74
1198	0.1637	411.2	0.6575	14	0.002108	30.53	42.74
1199	0.1636	411.9	0.6574	14	0.002078	30.53	42.73
1200	0.1635	412.6	0.6575	14	0.002048	30.53	42.74
